Date,Open,High,Low,Close,Adj Close,Volume
2019-10-15,26609.13086,26609.13086,26433.42969,26503.92969,26503.92969,1569211500
2019-10-16,26553.90039,26698.56055,26432.42969,26664.2793,26664.2793,1689389100
2019-10-17,26809.03906,26956.82031,26729.50977,26848.49023,26848.49023,1403839300
2019-10-18,26910.55078,26985.08008,26650.13086,26719.58008,26719.58008,1541856100
2019-10-21,26715.2207,26818.43945,26658.32031,26725.67969,26725.67969,1045151500
2019-10-22,26813.81055,26844.28906,26698.30078,26786.19922,26786.19922,1496851400
2019-10-23,26771.98047,26818.99023,26491.71094,26566.73047,26566.73047,1270778600
2019-10-24,26651.0293,26810.42969,26592.17969,26797.94922,26797.94922,1496729000
2019-10-25,26795.64063,26795.64063,26621.17969,26667.39063,26667.39063,1151226200
2019-10-28,26770.10938,27005.67969,26762.69922,26891.25977,26891.25977,1476176200
2019-10-29,27027.56055,27027.56055,26729.06055,26786.75977,26786.75977,1515348700
2019-10-30,26766.98047,26809.5293,26602.94922,26667.71094,26667.71094,1554112000
2019-10-31,26708.44922,27009.5,26708.44922,26906.7207,26906.7207,1907594000
2019-11-01,26806.43945,27102.41992,26800.57031,27100.75977,27100.75977,1421451500
2019-11-04,27299.88086,27547.30078,27299.46094,27547.30078,27547.30078,1777502800
2019-11-05,27601.09961,27733.07031,27463.33008,27683.40039,27683.40039,1748633300
2019-11-06,27636.33008,27750.91016,27547.76953,27688.64063,27688.64063,1316670900
2019-11-07,27690.59961,27900.80078,27534.91016,27847.23047,27847.23047,1353594600
2019-11-08,27894.56055,27894.56055,27582.28906,27651.14063,27651.14063,1491797400
2019-11-11,27361.41016,27361.41016,26830.4707,26926.55078,26926.55078,1921659900
2019-11-12,27064.25977,27076.66992,26794.60938,27065.2793,27065.2793,1149626200
2019-11-13,26761.16016,26761.16016,26465.33008,26571.46094,26571.46094,1855002900
2019-11-14,26444.23047,26605.96094,26203.9707,26323.68945,26323.68945,1554697800
2019-11-15,26529.94922,26544.65039,26300.08008,26326.66016,26326.66016,1180282700
2019-11-18,26442.39063,26702.16016,26406.34961,26681.08984,26681.08984,1425323100
2019-11-19,26671.32031,27093.80078,26605.63086,27093.80078,27093.80078,1542578800
2019-11-20,26936.78906,26962.16992,26804.34961,26889.60938,26889.60938,1333243700
2019-11-21,26587.58984,26587.58984,26306.01953,26466.88086,26466.88086,1712162300
2019-11-22,26584.88086,26690.16992,26487.66992,26595.08008,26595.08008,1100431900
2019-11-25,26873.34961,27114.2207,26852.89063,26993.03906,26993.03906,1497175900
2019-11-26,27183.90039,27227.86914,26913.91992,26913.91992,26913.91992,2416392100
2019-11-27,26943.51953,26974.2793,26866.80078,26954,26954,1133748200
2019-11-28,26763.63086,26991.80078,26763.63086,26893.73047,26893.73047,998841900
2019-11-29,26705.38086,26705.38086,26308.09961,26346.49023,26346.49023,2004856800
2019-12-02,26475.33984,26511.55078,26393.08984,26444.7207,26444.7207,1348911800
2019-12-03,26315.9707,26424.11914,26063.01953,26391.30078,26391.30078,1795451800
2019-12-04,26071.39063,26191.78906,25995.15039,26062.56055,26062.56055,1502327900
2019-12-05,26300.50977,26300.50977,26134.06055,26217.03906,26217.03906,1228026600
2019-12-06,26345.19922,26520.08008,26309.33984,26498.36914,26498.36914,1644211100
2019-12-09,26513.9707,26618.25,26432.26953,26494.73047,26494.73047,1301819900
2019-12-10,26378.99023,26527.08984,26355.5293,26436.61914,26436.61914,956293300
2019-12-11,26410.08984,26659.98047,26364.42969,26645.42969,26645.42969,1409589200
2019-12-12,26837.93945,27048.98047,26837.93945,26994.14063,26994.14063,1451721900
2019-12-13,27494.50977,27687.75977,27405.25977,27687.75977,27687.75977,2212195500
2019-12-16,27530.5,27715.92969,27473.32031,27508.08984,27508.08984,1421412600
2019-12-17,27630.68945,27894.7207,27563.43945,27843.71094,27843.71094,1926224500
2019-12-18,27884.21094,27884.21094,27884.21094,27884.21094,27884.21094,0
2019-12-19,27908.7793,27908.7793,27675.24023,27800.49023,27800.49023,1296810200
2019-12-20,27834.55078,27959.51953,27740.66016,27871.34961,27871.34961,1680024400
2019-12-23,28024.61914,28024.61914,27830.08008,27906.41016,27906.41016,1216834000
2019-12-24,27901.50977,27921.28906,27792.66016,27864.21094,27864.21094,483984100
2019-12-27,28033.66016,28226.10938,28000.61914,28225.41992,28225.41992,1375016100
2019-12-30,28250.48047,28418.65039,28165.13086,28319.39063,28319.39063,1420447400
2019-12-31,28241.42969,28298.46094,28123.85938,28189.75,28189.75,873713900
2020-01-02,28249.36914,28543.51953,28245.9707,28543.51953,28543.51953,1262732800
2020-01-03,28828.35938,28883.30078,28428.16992,28451.5,28451.5,1797904800
2020-01-06,28326.5,28367.86914,28054.28906,28226.18945,28226.18945,1793426600
2020-01-07,28352.67969,28473.08008,28264.07031,28322.06055,28322.06055,1302687200
2020-01-08,27999.58008,28198.60938,27857.73047,28087.91992,28087.91992,1709241600
2020-01-09,28367.65039,28561,28325.85938,28561,28561,1692786200
2020-01-10,28665.14063,28665.14063,28504.26953,28638.19922,28638.19922,1448401000
2020-01-13,28772.36914,28971.40039,28671.83984,28954.93945,28954.93945,1765055700
2020-01-14,29149.5293,29149.5293,28790.49023,28885.14063,28885.14063,1643504700
2020-01-15,28891.07031,28972.67969,28619.09961,28773.58984,28773.58984,1240120700
2020-01-16,28806.11914,28987.73047,28709.57031,28883.03906,28883.03906,1620926200
2020-01-17,28988.16016,29101.15039,28813.13086,29056.41992,29056.41992,1545082800
2020-01-20,29169.11914,29174.91992,28795.41992,28795.91016,28795.91016,1633383900
2020-01-21,28449.38086,28492.0293,27980.5,27985.33008,27985.33008,2236521700
2020-01-22,28116.5,28393.92969,27937.67969,28341.03906,28341.03906,1343288100
2020-01-23,28109.75,28133.0293,27706.36914,27909.11914,27909.11914,1753263000
2020-01-24,27935.41992,27977.63086,27774.5,27949.64063,27949.64063,612128700
2020-01-29,27101.53906,27333.30078,27101.53906,27160.63086,27160.63086,2203836100
2020-01-30,27030.60938,27134.55078,26330.05078,26449.13086,26449.13086,2223567800
2020-01-31,26757.60938,26818.83984,26295.49023,26312.63086,26312.63086,1874255200
2020-02-03,26189.60938,26512.58008,26145.58984,26356.98047,26356.98047,2421482700
2020-02-04,26491.66016,26730.25977,26491.66016,26675.98047,26675.98047,2500238100
2020-02-05,26869.32031,26926.11914,26641.91992,26786.74023,26786.74023,2498930800
2020-02-06,27174.5293,27608.2207,27029.49023,27493.69922,27493.69922,2249533900
2020-02-07,27356.2793,27410.58008,27224.11914,27404.26953,27404.26953,1464514700
